370 -> Node: < Primordial, Landroid/animation/ValueAnimator, endAnimation(Landroid/animation/ValueAnimator$AnimationHandler;)V > Context: Everywhere
1350 -> Node: < Primordial, Landroid/os/Handler, enqueueMessage(Landroid/os/MessageQueue;Landroid/os/Message;J)Z > Context: Everywhere
327 -> Node: < Primordial, Landroid/os/Handler, sendMessageAtTime(Landroid/os/Message;J)Z > Context: Everywhere
381 -> Node: < Primordial, Ljava/util/ArrayList, contains(Ljava/lang/Object;)Z > Context: Everywhere
1035 -> Node: < Primordial, Ljava/util/Arrays, equals([F[F)Z > Context: Everywhere
659 -> Node: < Primordial, Ljava/lang/AssertionError, <init>()V > Context: Everywhere
164 -> Node: < Primordial, Ljava/util/ArrayList, <init>(Ljava/util/Collection;)V > Context: Everywhere
397 -> Node: < Primordial, Landroid/animation/ValueAnimator, setValues([Landroid/animation/PropertyValuesHolder;)V > Context: Everywhere
664 -> Node: < Primordial, Landroid/os/BadParcelableException, <init>(Ljava/lang/String;)V > Context: Everywhere
1241 -> Node: < Primordial, Ljava/lang/reflect/Method, getDeclaringClass()Ljava/lang/Class; > Context: Everywhere
998 -> Node: < Primordial, Landroid/view/Choreographer$1, initialValue()Ljava/lang/Object; > Context: Everywhere
474 -> Node: < Primordial, Ljava/io/BufferedInputStream, <init>(Ljava/io/InputStream;I)V > Context: Everywhere
866 -> Node: < Primordial, Ljava/lang/Object, clone()Ljava/lang/Object; > Context: JavaTypeContext<point: <Primordial,[Landroid/animation/Keyframe$FloatKeyframe>>
1021 -> Node: < Primordial, Ljava/util/AbstractCollection, isEmpty()Z > Context: Everywhere
1133 -> Node: < Primordial, Ljava/lang/Enum, <clinit>()V > Context: Everywhere
499 -> Node: < Primordial, Ljava/util/TimSort, binarySort([Ljava/lang/Object;IIILjava/util/Comparator;)V > Context: Everywhere
876 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, init()V > Context: Everywhere
495 -> Node: < Primordial, Ljava/util/ArrayList, addAll(Ljava/util/Collection;)Z > Context: Everywhere
1362 -> Node: < Primordial, Landroid/os/Parcel, readLong()J > Context: Everywhere
1235 -> Node: < Primordial, Llibcore/reflect/AnnotationFactory, hashCode()I > Context: Everywhere
631 -> Node: < Primordial, Ljava/lang/StringBuilder, length()I > Context: Everywhere
168 -> Node: < Primordial, Ljava/lang/reflect/Array, notAnArray(Ljava/lang/Object;)Ljava/lang/IllegalArgumentException; > Context: Everywhere
219 -> Node: < Primordial, Landroid/os/ServiceManager, <clinit>()V > Context: Everywhere
305 -> Node: < Primordial, Ljava/util/ServiceLoader$ServiceIterator, next()Ljava/lang/Object; > Context: Everywhere
877 -> Node: < Primordial, Llibcore/io/Posix, getenv(Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
538 -> Node: < Primordial, Ljava/lang/StringIndexOutOfBoundsException, <init>(Ljava/lang/String;I)V > Context: Everywhere
511 -> Node: < Primordial, Ljava/lang/StringBuilder, <init>(I)V > Context: Everywhere
1101 -> Node: < Primordial, Ljava/lang/Class, getDexCacheType(Lcom/android/dex/Dex;I)Ljava/lang/Class; > Context: Everywhere
865 -> Node: < Primordial, Ljava/lang/Integer, intValue()I > Context: Everywhere
1039 -> Node: < Primordial, Landroid/animation/AnimatorSet, access$402(Landroid/animation/AnimatorSet;Z)Z > Context: Everywhere
572 -> Node: < Primordial, Ljava/nio/charset/Charset, defaultCharset()Ljava/nio/charset/Charset; > Context: Everywhere
165 -> Node: < Primordial, Ljava/lang/Class, isInstance(Ljava/lang/Object;)Z > Context: Everywhere
371 -> Node: < Primordial, Ljava/util/Collections, sort(Ljava/util/List;Ljava/util/Comparator;)V > Context: Everywhere
392 -> Node: < Primordial, Ljava/nio/charset/Charset, forName(Ljava/lang/String;)Ljava/nio/charset/Charset; > Context: Everywhere
762 -> Node: < Primordial, Landroid/animation/ObjectAnimator, setFloatValues([F)V > Context: Everywhere
380 -> Node: < Primordial, Landroid/view/Choreographer$1, initialValue()Landroid/view/Choreographer; > Context: Everywhere
1002 -> Node: < Primordial, Ljava/lang/RealToString, appendFloat(Ljava/lang/AbstractStringBuilder;F)V > Context: Everywhere
1273 -> Node: < Primordial, Ljava/lang/Short, equals(Ljava/lang/Object;)Z > Context: Everywhere
883 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, add(Ljava/lang/ThreadLocal;Ljava/lang/Object;)V > Context: Everywhere
1339 -> Node: < Primordial, Landroid/hardware/display/IDisplayManagerCallback$Stub, asBinder()Landroid/os/IBinder; > Context: Everywhere
917 -> Node: < Primordial, Ljava/lang/Object, equals(Ljava/lang/Object;)Z > Context: Everywhere
218 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, setupSetterOrGetter(Ljava/lang/Class;Ljava/util/HashMap;Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/reflect/Method; > Context: Everywhere
1327 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isSynchronized(I)Z > Context: Everywhere
236 -> Node: < Primordial, Ljava/util/ArrayList, <init>(I)V > Context: Everywhere
649 -> Node: < Primordial, Ljava/lang/RealToString, getInstance()Ljava/lang/RealToString; > Context: Everywhere
821 -> Node: < Primordial, Ljava/lang/Math, max(II)I > Context: Everywhere
425 -> Node: < Primordial, Ljava/lang/RealToString$1, <init>()V > Context: Everywhere
803 -> Node: < Primordial, Ljava/lang/Class, getClassLoader()Ljava/lang/ClassLoader; > Context: Everywhere
1097 -> Node: < Primordial, Ljava/nio/Buffer, position()I > Context: Everywhere
214 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$FloatPropertyValuesHolder, <clinit>()V > Context: Everywhere
739 -> Node: < Primordial, Ljava/lang/LinkageError, <init>(Ljava/lang/String;)V > Context: Everywhere
974 -> Node: < Primordial, Ljava/lang/Character, toUpperCaseImpl(I)I > Context: Everywhere
561 -> Node: < Primordial, Landroid/util/LogWriter, write([CII)V > Context: Everywhere
770 -> Node: < Primordial, Landroid/animation/ValueAnimator, setInterpolator(Landroid/animation/TimeInterpolator;)V > Context: Everywhere
1216 -> Node: < Primordial, Ljava/nio/Buffer, limit()I > Context: Everywhere
131 -> Node: < Primordial, Landroid/view/Choreographer$CallbackQueue, <init>(Landroid/view/Choreographer;)V > Context: Everywhere
2 -> Node: synthetic < Primordial, Lcom/ibm/wala/FakeRootClass, fakeWorldClinit()V > Context: Everywhere
286 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, getFragment(Landroid/os/Bundle;Ljava/lang/String;)Landroid/app/Fragment; > Context: Everywhere
980 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$FairSync, writerShouldBlock()Z > Context: Everywhere
1297 -> Node: < Primordial, Ljava/util/Arrays, hashCode([I)I > Context: Everywhere
118 -> Node: < Primordial, Landroid/animation/AnimatorSet$DependencyListener, <init>(Landroid/animation/AnimatorSet;Landroid/animation/AnimatorSet$Node;I)V > Context: Everywhere
516 -> Node: < Primordial, Ljava/lang/System, lineSeparator()Ljava/lang/String; > Context: Everywhere
1170 -> Node: < Primordial, Ljava/util/WeakHashMap, removeEntry(Ljava/util/WeakHashMap$Entry;)V > Context: Everywhere
1174 -> Node: < Primordial, Ljava/lang/reflect/Method$1, compare(Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)I > Context: Everywhere
778 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, ofFloat(Ljava/lang/String;[F)Landroid/animation/PropertyValuesHolder; > Context: Everywhere
793 -> Node: < Primordial, Ljava/lang/IntegralToString, appendLong(Ljava/lang/AbstractStringBuilder;J)V > Context: Everywhere
325 -> Node: < Primordial, Llibcore/reflect/Types, toString([Ljava/lang/Class;)Ljava/lang/String; > Context: Everywhere
570 -> Node: < Primordial, Ljava/io/PrintWriter, println(Z)V > Context: Everywhere
423 -> Node: < Primordial, Ljava/lang/IntegralToString$1, <init>()V > Context: Everywhere
742 -> Node: < Primordial, Ljava/lang/Class, forName(Ljava/lang/String;ZLjava/lang/ClassLoader;)Ljava/lang/Class; > Context: Everywhere
266 -> Node: < Primordial, Landroid/os/StrictMode$8, <init>()V > Context: Everywhere
217 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$IntPropertyValuesHolder, setupSetter(Ljava/lang/Class;)V > Context: Everywhere
644 -> Node: < Primordial, Ljava/lang/String, substring(I)Ljava/lang/String; > Context: Everywhere
846 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, getPropertyName()Ljava/lang/String; > Context: Everywhere
1134 -> Node: < Primordial, Ljava/lang/IncompatibleClassChangeError, <init>()V > Context: Everywhere
275 -> Node: < Primordial, Ljava/util/WeakHashMap, <init>(I)V > Context: Everywhere
354 -> Node: < Primordial, Landroid/animation/IntKeyframeSet, getIntValue(F)I > Context: Everywhere
1180 -> Node: < Primordial, Ljava/lang/Class, getProxyInterfaces()[Ljava/lang/Class; > Context: Everywhere
486 -> Node: < Primordial, Landroid/view/Choreographer, postCallbackDelayed(ILjava/lang/Runnable;Ljava/lang/Object;J)V > Context: Everywhere
1337 -> Node: < Primordial, Landroid/os/Parcel, nativeReadInt(I)I > Context: Everywhere
625 -> Node: < Primordial, Ljava/lang/Byte, toString()Ljava/lang/String; > Context: Everywhere
705 -> Node: < Primordial, Ljava/util/TreeMap, <clinit>()V > Context: Everywhere
15 -> Node: < Primordial, Landroid/hardware/display/IDisplayManager$Stub$Proxy, registerCallback(Landroid/hardware/display/IDisplayManagerCallback;)V > Context: Everywhere
326 -> Node: < Primordial, Ljava/lang/Character, checkValidCodePoint(I)V > Context: Everywhere
611 -> Node: < Primordial, Ljava/nio/charset/Charset, getDefaultCharset()Ljava/nio/charset/Charset; > Context: Everywhere
37 -> Node: < Primordial, Ljava/util/AbstractCollection, <init>()V > Context: Everywhere
421 -> Node: < Primordial, Ljava/lang/Double, <init>(D)V > Context: Everywhere
1208 -> Node: < Primordial, Landroid/animation/Keyframe, getFraction()F > Context: Everywhere
1267 -> Node: < Primordial, Ljava/lang/reflect/Method, invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
322 -> Node: < Primordial, Llibcore/reflect/AnnotationFactory, toString()Ljava/lang/String; > Context: Everywhere
904 -> Node: < Primordial, Ljava/util/ServiceLoader, access$100(Ljava/util/ServiceLoader;)Ljava/lang/Class; > Context: Everywhere
494 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, delete0(II)V > Context: Everywhere
913 -> Node: < Primordial, Landroid/os/StrictMode$LogStackTrace, <init>()V > Context: Everywhere
952 -> Node: < Primordial, Landroid/os/SystemProperties, native_get_boolean(Ljava/lang/String;Z)Z > Context: Everywhere
88 -> Node: < Primordial, Landroid/view/animation/AccelerateDecelerateInterpolator, <init>()V > Context: Everywhere
31 -> Node: < Primordial, Landroid/os/StrictMode$6, <init>()V > Context: Everywhere
13 -> Node: < Primordial, Landroid/os/ServiceManagerProxy, getService(Ljava/lang/String;)Landroid/os/IBinder; > Context: Everywhere
556 -> Node: < Primordial, Ljava/io/BufferedInputStream, <init>(Ljava/io/InputStream;)V > Context: Everywhere
1121 -> Node: < Primordial, Ljava/lang/NoClassDefFoundError, <init>(Ljava/lang/String;)V > Context: Everywhere
1368 -> Node: < Primordial, Landroid/view/DisplayInfo$1, createFromParcel(Landroid/os/Parcel;)Ljava/lang/Object; > Context: Everywhere
270 -> Node: < Primordial, Ljava/lang/StringBuffer, <clinit>()V > Context: Everywhere
1257 -> Node: < Primordial, Landroid/os/Parcel, readStrongBinder()Landroid/os/IBinder; > Context: Everywhere
610 -> Node: < Primordial, Ljava/lang/System, getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
1328 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isNative(I)Z > Context: Everywhere
488 -> Node: < Primordial, Ljava/lang/System, arraycopy(Ljava/lang/Object;ILjava/lang/Object;II)V > Context: Everywhere
540 -> Node: < Primordial, Ljava/lang/Class, getDeclaredFieldInternal(Ljava/lang/String;)Ljava/lang/reflect/Field; > Context: Everywhere
578 -> Node: < Primordial, Lcom/android/internal/util/FastPrintWriter, flushBytesLocked()V > Context: Everywhere
116 -> Node: < Primordial, Ljava/util/ServiceLoader$ServiceIterator, <init>(Ljava/util/ServiceLoader;Ljava/util/ServiceLoader;)V > Context: Everywhere
76 -> Node: < Primordial, Ljava/nio/Buffer, <init>(IILjava/nio/MemoryBlock;)V > Context: Everywhere
1271 -> Node: < Primordial, Ljava/lang/Boolean, equals(Ljava/lang/Object;)Z > Context: Everywhere
748 -> Node: < Primordial, Landroid/animation/AnimatorSet, playTogether([Landroid/animation/Animator;)V > Context: Everywhere
1171 -> Node: < Primordial, Ljava/lang/Class, classForName(Ljava/lang/String;ZLjava/lang/ClassLoader;)Ljava/lang/Class; > Context: Everywhere
233 -> Node: < Primordial, Landroid/util/Log, d(Ljava/lang/String;Ljava/lang/String;)I > Context: Everywhere
1140 -> Node: < Primordial, Ljava/lang/reflect/Array, getLength(Ljava/lang/Object;)I > Context: Everywhere
1214 -> Node: < Primordial, Ljava/util/HashMap$KeySet, iterator()Ljava/util/Iterator; > Context: Everywhere
323 -> Node: < Primordial, Ljava/nio/Buffer, positionImpl(I)V > Context: Everywhere
544 -> Node: < Primordial, Ljava/io/IOException, <init>(Ljava/lang/String;)V > Context: Everywhere
241 -> Node: < Primordial, Landroid/util/Log, isLoggable(Ljava/lang/String;I)Z > Context: Everywhere
710 -> Node: < Primordial, Llibcore/icu/ICU, <clinit>()V > Context: Everywhere
75 -> Node: < Primordial, Ljava/lang/Throwable, <init>()V > Context: Everywhere
836 -> Node: < Primordial, Ljava/util/Arrays, asList([Ljava/lang/Object;)Ljava/util/List; > Context: Everywhere
1231 -> Node: < Primordial, Ljava/lang/ClassLoader, loadClass(Ljava/lang/String;)Ljava/lang/Class; > Context: Everywhere
1038 -> Node: < Primordial, Landroid/animation/AnimatorSet, access$300(Landroid/animation/AnimatorSet;)Ljava/util/ArrayList; > Context: Everywhere
565 -> Node: < Primordial, Ljava/io/PrintWriter, print(I)V > Context: Everywhere
455 -> Node: < Primordial, Ljava/lang/System, getenv(Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
293 -> Node: < Primordial, Landroid/view/animation/AnimationUtils, loadInterpolator(Landroid/content/Context;I)Landroid/view/animation/Interpolator; > Context: Everywhere
1232 -> Node: < Primordial, Ljava/lang/Long, longValue()J > Context: Everywhere
207 -> Node: < Primordial, Landroid/os/Handler, <init>()V > Context: Everywhere
1352 -> Node: < Primordial, Landroid/hardware/display/IDisplayManagerCallback$Stub, <init>()V > Context: Everywhere
134 -> Node: < Primordial, Landroid/hardware/display/DisplayManagerGlobal, <init>(Landroid/hardware/display/IDisplayManager;)V > Context: Everywhere
743 -> Node: < Primordial, Landroid/animation/AnimatorInflater, loadObjectAnimator(Landroid/content/Context;Landroid/util/AttributeSet;)Landroid/animation/ObjectAnimator; > Context: Everywhere
1098 -> Node: < Primordial, Ljava/lang/Character, getType(I)I > Context: Everywhere
184 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$FloatPropertyValuesHolder, setAnimatedValue(Ljava/lang/Object;)V > Context: Everywhere
673 -> Node: < Primordial, Ljava/util/ServiceLoader, load(Ljava/lang/Class;)Ljava/util/ServiceLoader; > Context: Everywhere
925 -> Node: < Primordial, Landroid/animation/ValueAnimator, doAnimationFrame(J)Z > Context: Everywhere
979 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractOwnableSynchronizer, getExclusiveOwnerThread()Ljava/lang/Thread; > Context: Everywhere
254 -> Node: < Primordial, Ljava/lang/reflect/Proxy, getProxyClass(Ljava/lang/ClassLoader;[Ljava/lang/Class;)Ljava/lang/Class; > Context: Everywhere
133 -> Node: < Primordial, Landroid/os/Handler, <init>(Landroid/os/Looper;Landroid/os/Handler$Callback;Z)V > Context: Everywhere
900 -> Node: < Primordial, Landroid/os/NetworkOnMainThreadException, <init>()V > Context: Everywhere
1120 -> Node: < Primordial, Llibcore/reflect/AnnotationFactory, createAnnotation(Ljava/lang/Class;[Llibcore/reflect/AnnotationMember;)Ljava/lang/annotation/Annotation; > Context: Everywhere
1223 -> Node: < Primordial, Ljava/lang/Byte, byteValue()B > Context: Everywhere
955 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, nGetIntMethod(Ljava/lang/Class;Ljava/lang/String;)I > Context: Everywhere
657 -> Node: < Primordial, Ljava/nio/FileChannelImpl, <init>(Ljava/lang/Object;Ljava/io/FileDescriptor;I)V > Context: Everywhere
7 -> Node: < Primordial, Landroid/os/Bundle, <init>()V > Context: Everywhere
798 -> Node: < Primordial, Ljava/util/Collections, roundUpToPowerOfTwo(I)I > Context: Everywhere
1009 -> Node: < Primordial, Ljava/lang/Integer, equals(Ljava/lang/Object;)Z > Context: Everywhere
1135 -> Node: < Primordial, Ljava/lang/Class, getMethod(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method; > Context: Everywhere
1005 -> Node: < Primordial, Landroid/animation/AnimatorSet, setDuration(J)Landroid/animation/Animator; > Context: Everywhere
1185 -> Node: < Primordial, Ljava/util/TimSort, pushRun(II)V > Context: Everywhere
457 -> Node: < Primordial, Ljava/io/InputStreamReader, <init>(Ljava/io/InputStream;Ljava/lang/String;)V > Context: Everywhere
264 -> Node: < Primordial, Landroid/os/StrictMode$4, <init>()V > Context: Everywhere
1272 -> Node: < Primordial, Ljava/lang/Byte, equals(Ljava/lang/Object;)Z > Context: Everywhere
1050 -> Node: < Primordial, Landroid/os/Trace, isTagEnabled(J)Z > Context: Everywhere
837 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, enq(Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node;)Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node; > Context: Everywhere
1312 -> Node: < Primordial, Ljava/util/Arrays, equals([B[B)Z > Context: Everywhere
234 -> Node: < Primordial, Landroid/content/ContextWrapper, <init>(Landroid/content/Context;)V > Context: Everywhere
534 -> Node: < Primordial, Ljava/nio/charset/Charset, checkCharsetName(Ljava/lang/String;)V > Context: Everywhere
968 -> Node: < Primordial, Landroid/view/animation/BounceInterpolator, bounce(F)F > Context: Everywhere
90 -> Node: < Primordial, Ljava/util/ArrayList$ArrayListIterator, <init>(Ljava/util/ArrayList;)V > Context: Everywhere
579 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, toString()Ljava/lang/String; > Context: Everywhere
1083 -> Node: < Primordial, Landroid/view/Choreographer, getRefreshRate()F > Context: Everywhere
441 -> Node: < Primordial, Ljava/lang/Class, getComponentType()Ljava/lang/Class; > Context: Everywhere
645 -> Node: < Primordial, Ljava/lang/String, trim()Ljava/lang/String; > Context: Everywhere
521 -> Node: < Primordial, Landroid/util/LogWriter, flush()V > Context: Everywhere
633 -> Node: < Primordial, Landroid/util/SuperNotCalledException, <init>(Ljava/lang/String;)V > Context: Everywhere
317 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, toAnnotationInstance(Ljava/lang/Class;Lcom/android/dex/Dex;Ljava/lang/Class;Lcom/android/dex/EncodedValueReader;)Ljava/lang/annotation/Annotation; > Context: Everywhere
432 -> Node: < Primordial, Ljava/lang/IllegalArgumentException, <init>(Ljava/lang/String;)V > Context: Everywhere
931 -> Node: < Primordial, Ljava/lang/Object, clone()Ljava/lang/Object; > Context: JavaTypeContext<point: <Primordial,[Ljava/lang/Object>>
299 -> Node: < Primordial, Landroid/animation/ValueAnimator, toString()Ljava/lang/String; > Context: Everywhere
152 -> Node: < Primordial, Landroid/os/Message$1, <init>()V > Context: Everywhere
349 -> Node: < Primordial, Landroid/animation/AnimatorSet$DependencyListener, startIfReady(Landroid/animation/Animator;)V > Context: Everywhere
942 -> Node: < Primordial, Landroid/view/animation/AccelerateInterpolator, getInterpolation(F)F > Context: Everywhere
1359 -> Node: < Primordial, Landroid/os/Binder, attachInterface(Landroid/os/IInterface;Ljava/lang/String;)V > Context: Everywhere
321 -> Node: < Primordial, Ljava/nio/Buffer, limit(I)Ljava/nio/Buffer; > Context: Everywhere
195 -> Node: < Primordial, Landroid/os/SystemProperties, <clinit>()V > Context: Everywhere
1311 -> Node: < Primordial, Ljava/util/Arrays, equals([I[I)Z > Context: Everywhere
536 -> Node: < Primordial, Ljava/lang/StringIndexOutOfBoundsException, <init>(Ljava/lang/String;II)V > Context: Everywhere
1067 -> Node: < Primordial, Ljava/lang/Math, ceil(D)D > Context: Everywhere
1024 -> Node: < Primordial, Landroid/animation/ValueAnimator$AnimationHandler, scheduleAnimation()V > Context: Everywhere
677 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, selfInterrupt()V > Context: Everywhere
461 -> Node: < Primordial, Lcom/android/internal/os/BinderInternal, <clinit>()V > Context: Everywhere
337 -> Node: < Primordial, Ljava/util/Arrays, toString([Ljava/lang/Object;)Ljava/lang/String; > Context: Everywhere
546 -> Node: < Primordial, Landroid/util/ArrayMap, allocArrays(I)V > Context: Everywhere
1340 -> Node: < Primordial, Landroid/os/Parcel, writeStrongBinder(Landroid/os/IBinder;)V > Context: Everywhere
656 -> Node: < Primordial, Ljava/nio/FileChannelImpl, <clinit>()V > Context: Everywhere
1157 -> Node: < Primordial, Ljava/lang/reflect/Method, <init>(Ljava/lang/reflect/ArtMethod;)V > Context: Everywhere
1211 -> Node: < Primordial, Ljava/lang/String, indexOf(I)I > Context: Everywhere
787 -> Node: < Primordial, Ljava/lang/Class, getName()Ljava/lang/String; > Context: Everywhere
727 -> Node: < Primordial, Ljava/lang/Character, digitImpl(II)I > Context: Everywhere
1107 -> Node: < Primordial, Ljava/lang/IllegalAccessError, <init>()V > Context: Everywhere
1301 -> Node: < Primordial, Ljava/util/Arrays, hashCode([C)I > Context: Everywhere
1043 -> Node: < Primordial, Ljava/io/BufferedReader, <init>(Ljava/io/Reader;)V > Context: Everywhere
1383 -> Node: < Primordial, Ljava/lang/RealToString, doubleToString(D)Ljava/lang/String; > Context: Everywhere
973 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, nCallIntMethod(Ljava/lang/Object;II)V > Context: Everywhere
271 -> Node: < Primordial, Ljava/util/Hashtable, <clinit>()V > Context: Everywhere
681 -> Node: < Primordial, Ljava/lang/Thread, <clinit>()V > Context: Everywhere
512 -> Node: < Primordial, Ljava/lang/RealToString, convertFloat(Ljava/lang/AbstractStringBuilder;F)Ljava/lang/String; > Context: Everywhere
1289 -> Node: < Primordial, Landroid/view/DisplayInfo, <clinit>()V > Context: Everywhere
1034 -> Node: < Primordial, Ljava/util/Arrays, hashCode([F)I > Context: Everywhere
438 -> Node: < Primordial, Ljava/lang/ClassCastException, <init>(Ljava/lang/String;)V > Context: Everywhere
1088 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, getDeclaringClass(Ljava/lang/Class;)Ljava/lang/Class; > Context: Everywhere
807 -> Node: < Primordial, Ljava/lang/Class, getNameNative()Ljava/lang/String; > Context: Everywhere
905 -> Node: < Primordial, Ljava/util/ServiceLoader, access$200(Ljava/util/ServiceLoader;)Ljava/util/Set; > Context: Everywhere
1082 -> Node: < Primordial, Landroid/view/Choreographer$FrameDisplayEventReceiver, <init>(Landroid/view/Choreographer;Landroid/os/Looper;)V > Context: Everywhere
24 -> Node: < Primordial, Landroid/os/Parcel, <init>(I)V > Context: Everywhere
967 -> Node: < Primordial, Landroid/view/animation/AnticipateOvershootInterpolator, o(FF)F > Context: Everywhere
1262 -> Node: < Primordial, Ljava/lang/BootClassLoader, loadClass(Ljava/lang/String;Z)Ljava/lang/Class; > Context: Everywhere
390 -> Node: < Primordial, Lcom/android/internal/app/ActionBarImpl, setDefaultDisplayHomeAsUpEnabled(Z)V > Context: Everywhere
1363 -> Node: < Primordial, Landroid/os/Binder, init()V > Context: Everywhere
894 -> Node: < Primordial, Ljava/lang/NullPointerException, <init>()V > Context: Everywhere
888 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, cleanUp()V > Context: Everywhere
997 -> Node: < Primordial, Ljava/util/ServiceLoader$ServiceIterator, hasNext()Z > Context: Everywhere
1370 -> Node: < Primordial, Landroid/os/Message, setAsynchronous(Z)V > Context: Everywhere
554 -> Node: < Primordial, Ljava/lang/IntegralToString, <clinit>()V > Context: Everywhere
244 -> Node: < Primordial, Ljava/util/HashMap, get(Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
589 -> Node: < Primordial, Ljava/util/HashMap, makeTable(I)[Ljava/util/HashMap$HashMapEntry; > Context: Everywhere
199 -> Node: < Primordial, Ljava/util/Collections, list(Ljava/util/Enumeration;)Ljava/util/ArrayList; > Context: Everywhere
733 -> Node: < Primordial, Ljava/util/WeakHashMap$Entry, <init>(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V > Context: Everywhere
387 -> Node: < Primordial, Lcom/android/internal/util/FastPrintWriter, flush()V > Context: Everywhere
508 -> Node: < Primordial, Landroid/hardware/display/DisplayManagerGlobal, registerCallbackIfNeededLocked()V > Context: Everywhere
1195 -> Node: < Primordial, Ljava/util/ComparableTimSort, pushRun(II)V > Context: Everywhere
226 -> Node: < Primordial, Landroid/app/Activity, initActionBar()V > Context: Everywhere
481 -> Node: < Primordial, Ljava/lang/reflect/Array, newInstance(Ljava/lang/Class;I)Ljava/lang/Object; > Context: Everywhere
875 -> Node: < Primordial, Landroid/animation/KeyframeSet, setEvaluator(Landroid/animation/TypeEvaluator;)V > Context: Everywhere
1353 -> Node: < Primordial, Landroid/os/Parcel, nativeWriteStrongBinder(ILandroid/os/IBinder;)V > Context: Everywhere
779 -> Node: < Primordial, Landroid/animation/ObjectAnimator, setDuration(J)Landroid/animation/Animator; > Context: Everywhere
23 -> Node: < Primordial, Landroid/util/ArrayMap, <init>(Z)V > Context: Everywhere
281 -> Node: < Primordial, Ljava/lang/StringBuilder, <init>()V > Context: Everywhere
802 -> Node: < Primordial, Ljava/lang/BootClassLoader, getInstance()Ljava/lang/BootClassLoader; > Context: Everywhere
472 -> Node: < Primordial, Landroid/os/SystemProperties, get(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
747 -> Node: < Primordial, Landroid/animation/AnimatorSet, setTarget(Ljava/lang/Object;)V > Context: Everywhere
754 -> Node: < Primordial, Ljava/lang/String, subSequence(II)Ljava/lang/CharSequence; > Context: Everywhere
1122 -> Node: < Primordial, Ljava/lang/reflect/Array, createObjectArray(Ljava/lang/Class;I)Ljava/lang/Object; > Context: Everywhere
987 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, parkAndCheckInterrupt()Z > Context: Everywhere
320 -> Node: < Primordial, Ljava/lang/reflect/Proxy, validateReturnTypes(Ljava/util/List;)V > Context: Everywhere
734 -> Node: < Primordial, Ljava/util/Hashtable, rehash()V > Context: Everywhere
1081 -> Node: < Primordial, Landroid/view/Choreographer$FrameHandler, <init>(Landroid/view/Choreographer;Landroid/os/Looper;)V > Context: Everywhere
360 -> Node: < Primordial, Ljava/util/ArrayList, size()I > Context: Everywhere
706 -> Node: < Primordial, Ljava/util/Properties, <init>()V > Context: Everywhere
1351 -> Node: < Primordial, Landroid/os/Parcel, nativeReadString(I)Ljava/lang/String; > Context: Everywhere
1164 -> Node: < Primordial, Ljava/util/AbstractCollection, toArray([Ljava/lang/Object;)[Ljava/lang/Object; > Context: Everywhere
595 -> Node: < Primordial, Ljava/lang/NoSuchMethodException, <init>(Ljava/lang/String;)V > Context: Everywhere
1260 -> Node: < Primordial, Ljava/lang/Integer, compareTo(Ljava/lang/Integer;)I > Context: Everywhere
969 -> Node: < Primordial, Ljava/lang/Character, toUpperCase(I)I > Context: Everywhere
